RatingID,ProfileID,RatingNotes,ApproverNotes,RatingList,RatingTotal,RatingDiv,DateRated,DateApproved,ByRated,ByApproved,IsProvisional,IsApproved,IsActive,History,Updated,Rating1,Rating2,Rating3,Rating4,Rating5,Rating6,Rating7,Rating8,Rating9,Rating10,Rating11,Rating12,Rating13,Rating14,Rating15,Rating16,Rating17,Rating18,Rating19,Rating20,Rating21,Rating22,Rating23,Rating24,Rating25,Rating26,Rating27,SSMA_TimeStamp,NG,NR
189,611,,,"1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",10,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,1,0
190,450,,,"1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",10,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,0,0
191,1399,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",9,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,0,0
192,7,,,"1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",9,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
193,853,,,"1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",9,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,1,0
194,1325,,,"1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",9,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
195,375,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0",9,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,,0,0
196,1286,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0",9,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,,0,0
197,523,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
198,1164,,,"1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0
199,40,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0",7,,2000-01-01 00:00:00,2013-12-30 23:16:00,1,355,1,0,0,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0
200,520,,,"1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",13,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,1,0
201,752,,,"1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",11,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,0,0
202,14,,,"1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",10,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,0,0
203,1180,,,"1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",10,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
204,1145,,,"1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",10,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,0,0
205,2,,,"1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0",10,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,,0,0
206,499,,,"1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",9,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
207,1311,,,"1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",9,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
208,65,,,"1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0",9,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,,0,0
209,90,,,"1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",9,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,0,0
210,1123,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,1,0
211,1143,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,1,0
212,72,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
213,757,,,"1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0",7,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0
214,1356,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0",7,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0
215,1371,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0",7,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0
216,938,,,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0",5,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0
217,77,,,"1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0",5,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0
218,954,,,"1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0",15,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,,1,0
219,588,,,"1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",12,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,1,0
220,698,,,"1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",11,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,1,0
221,565,,,"1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0",11,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,,0,0
222,510,,,"1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0",11,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,,0,0
223,242,,,"1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",10,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,0,0
224,578,,,"1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",10,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,1,0
225,653,,,"1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0",9,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,,0,0
226,1396,,,"1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",9,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
227,85,,,"1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0
228,876,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
229,900,,,"1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,,0,0
230,1287,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
231,1337,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
232,1365,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
233,695,,,"1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0
234,305,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0",7,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0
235,42,,,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0",4,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,0
236,1306,,,"1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0",14,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,,0,0
237,1363,,,"1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0",12,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,,0,0
238,1336,,,"1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",11,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,0,0
239,1293,,,"1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0",11,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,,1,0
240,298,,,"1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0",11,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0
241,194,,,"1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",11,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,0,0
242,213,,,"1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",11,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,1,0
243,610,,,"1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",10,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,0,0
244,1294,,,"1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0",10,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,0,0
245,1288,,,"1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",10,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,0,0
246,535,,,"1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",9,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
247,1340,,,"1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",9,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
248,101,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
249,1403,,,"1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",6,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
250,1254,,,"1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0",6,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0
251,1322,,,"1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0",5,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0
252,316,,,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0",4,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0
253,306,,,"1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",10,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
254,296,,,"1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",10,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,0,0
255,205,,,"1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0",10,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,,0,0
256,1239,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0",10,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,,0,0
257,670,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",9,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,0,0
258,155,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0",9,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,,0,0
259,841,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0",9,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,0,0
260,229,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,,0,0
261,285,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0
262,268,,,"1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0
263,174,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
264,199,,,"1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,,0,0
265,1329,,,"1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0",8,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,0,0
266,934,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0",7,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0
267,658,,,"1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0",7,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0
268,1236,,,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0",6,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,,0,0
269,1049,,,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0",5,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0
270,1317,,,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0",5,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0
271,1119,,,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0",5,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0
272,178,,,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0",4,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0
273,1333,,,"1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0",11,,2000-01-01 00:00:00,2000-01-01 00:00:00,1,1,1,1,1,,,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,,1,0
